source,target,weight
internet of things,feature selection,1
internet of things,sustainable computing,1
internet of things,swarm intelligence,1
internet of things,additive manufacturing,1
internet of things,augmented reality,1
internet of things,cloud computing,1
internet of things,industry 4,2
internet of things,simulation,1
internet of things,autonomous vehicle,1
internet of things,model,1
internet of things,smart cities,2
internet of things,unified modeling language,1
internet of things,accident,1
internet of things,computer architecture,2
internet of things,cyber physical human system,1
internet of things,detector,1
internet of things,human factor,2
internet of things,vehicle,1
internet of things,vehicle cybersecurity,1
internet of things,internet of things security,2
internet of things,internet of things threat,1
internet of things,internet of things vulnerability,1
internet of things,private access point name,1
internet of things,security metrics,1
internet of things,adoption,1
internet of things,smart city,3
internet of things,cyber threat,1
internet of things,mitigation,1
internet of things,phishing,1
internet of things,smart autonomous vehicular,1
internet of things,threat modeling,1
internet of things,bibliographies,1
internet of things,entropy,1
internet of things,measurement,1
internet of things,metrics,1
internet of things,moving target defense,2
internet of things,systematic literature review,1
internet of things,systematics,1
internet of things,taxonomy,1
internet of things,human type communication,1
internet of things,machine type communication,1
internet of things,network anomaly,1
internet of things,network flow,1
internet of things,network traffic,2
internet of things,attack,3
internet of things,industry,3
internet of things,security operation center,1
internet of things,connected car,1
internet of things,data disclosure,1
internet of things,data sharing,1
internet of things,privacy,4
internet of things,privacy concern,1
internet of things,psychological ownership,1
internet of things,smart product,1
internet of things,cyber attack,1
internet of things,identity theft,1
internet of things,machine learning,14
internet of things,sensitive environment,1
internet of things,feature model,1
internet of things,natural language processing,1
internet of things,standards,2
internet of things,text mining,1
internet of things,e-government,1
internet of things,smart contract,1
internet of things,symbolic execution,1
internet of things,ddos,1
internet of things,computation offloading,1
internet of things,earth,1
internet of things,encryption,1
internet of things,low earth orbit,1
internet of things,newspace,1
internet of things,planetary orbit,1
internet of things,reinforcement learning,1
internet of things,satellite,1
internet of things,sensor,2
internet of things,space vehicle,1
internet of things,cloud,3
internet of things,convolutional neural network,1
internet of things,forensics detection,1
internet of things,forgery detection,1
internet of things,spoof attack,1
internet of things,home automation,1
internet of things,user authentication,1
internet of things,attack graph,1
internet of things,automation,1
internet of things,computer security,1
internet of things,cyber-physical system,1
internet of things,embedded system,1
internet of things,hardware,1
internet of things,hidden markov model,1
internet of things,malware,3
internet of things,support vector machine,1
internet of things,botnet,3
internet of things,attack pattern recognition,1
internet of things,cep engine,1
internet of things,cep pattern,1
internet of things,complex event processing technology,1
internet of things,event pattern,1
internet of things,internet of things network,1
internet of things,machine learning algorithm,1
internet of things,real time attack,1
internet of things,traditional cybersecurity solution,1
internet of things,ieee dec 802.15.4,1
internet of things,wireless sensor network,3
internet of things,attack detection,1
internet of things,cyberphysical system,1
internet of things,smart vehicle,1
internet of things,profiling,1
internet of things,vapt,1
internet of things,distributed denial of service,1
internet of things,electronic mail,1
internet of things,ensemble machine learning,1
internet of things,feature extraction,1
internet of things,server,1
internet of things,supervised learning,2
internet of things,telecommunication traffic,1
internet of things,bim,1
internet of things,digital twin,1
internet of things,industrial internet of things,3
internet of things,information technology,1
internet of things,operational technology,1
internet of things,standard,1
internet of things,threat,1
internet of things,mqtt,2
internet of things,oneclass classification,1
internet of things,5g mobile communication,1
internet of things,6g,1
internet of things,fourth industrial revolution,1
internet of things,low latency communication,1
internet of things,multiagent system,1
internet of things,multirobot system,1
internet of things,physical system,1
internet of things,production facility,1
internet of things,robot sensing,1
internet of things,smart factory,1
internet of things,ultrareliable low latency communication,1
internet of things,wireless communication,2
internet of things,wireless network,1
internet of things,embedding,1
internet of things,function call graph,1
internet of things,graph,1
internet of things,static,1
internet of things,ensemble learning,2
internet of things,network security,1
internet of things,authentication,1
internet of things,field programmable gate array,1
internet of things,physical unclonable function,1
internet of things,cybercrime,1
internet of things,data theft,1
internet of things,information dissemination,1
internet of things,legal provisioning,1
internet of things,synergy,1
internet of things,technology intervention,1
internet of things,gas insulated switchgear,1
internet of things,partial discharge,1
internet of things,biogas,1
internet of things,multi plant,1
internet of things,smart bioenergy,1
internet of things,roc,1
internet of things,unknown attack,1
internet of things,dynamic game,1
internet of things,game,1
internet of things,heterogeneous network,1
internet of things,interdependency,1
internet of things,nash equilibrium,1
internet of things,stochastic process,1
internet of things,vehicle dynamic,1
internet of things,anomaly detection,3
internet of things,binary edge,1
internet of things,nosql,1
internet of things,open source intelligence,1
internet of things,relational database,1
internet of things,search engine,1
internet of things,vulnerability,4
internet of things,adversarial attack,1
internet of things,network attack,1
internet of things,smart application,2
internet of things,ipv6,1
internet of things,low energy,1
internet of things,standardization,1
internet of things,intrusion classification,1
internet of things,network layer,1
internet of things,cybersecurity experiment,1
internet of things,failure mode and effects analysis,1
internet of things,honeypot,1
internet of things,decision making,1
internet of things,information security,1
internet of things,open source software,1
internet of things,critical infrastructure,1
internet of things,outlier,1
internet of things,data breach,1
internet of things,security risk,1
internet of things,botnet attack,1
internet of things,data mining,1
internet of things,denial of service attack,2
internet of things,logic gate,1
internet of things,cyber threat intelligence,1
internet of things,delphi,1
internet of things,system dynamics,1
internet of things,internet,1
internet of things,introspection,1
internet of things,tunnel,1
internet of things,virtual machine,1
internet of things,e health,1
internet of things,internet of energy,1
internet of things,smart agriculture,1
internet of things,connected home,1
internet of things,cyber security advice,1
internet of things,information,1
internet of things,online search,1
internet of things,field study,1
internet of things,user study,1
internet of things,best practices,1
internet of things,frameworks,1
internet of things,guidelines,1
internet of things,reference model,1
internet of things,risk management,1
internet of things,automated guided vehicle,1
internet of things,industry 4.0,2
internet of things,online monitoring,1
internet of things,dark web,1
internet of things,threat intelligence,1
internet of things,scada,1
internet of things,space,1
internet of things,ics testbed,1
internet of things,industrial control system,1
internet of things,opc unified architecture,1
internet of things,access control,1
internet of things,identity management,2
internet of things,oauth,1
internet of things,remote attestation,1
internet of things,horse racing,1
internet of things,mobile sensors,1
internet of things,time series data,1
internet of things,transaction data,1
internet of things,identity,1
internet of things,boost,1
internet of things,dense random neural network,1
internet of things,mathematical model,1
internet of things,neuron,1
internet of things,consumer rights,1
internet of things,negligence,1
internet of things,products liability,1
internet of things,driver classification,1
internet of things,neural network,1
internet of things,botnet detection,1
internet of things,data privacy,1
internet of things,image edge detection,1
internet of things,digital forensics,1
internet of things,hardware security,1
internet of things,multimedia tampering,1
internet of things,raspberry pi,1
internet of things,video forgery detection,1
internet of things,video integrity,1
internet of things,intelligent transportation,1
internet of things,threat mitigation,1
internet of things,automobile,1
internet of things,internet of vehicles,1
internet of things,safety,1
internet of things,security reference architecture,1
internet of things,space air ground integrated network,1
phase measurement,power measurement,1
phase measurement,smart device,1
phase measurement,smart grid,1
phase measurement,state estimation,1
phase measurement,unbalanced,1
phase measurement,voltage measurement,1
power measurement,smart device,1
power measurement,smart grid,1
power measurement,state estimation,1
power measurement,unbalanced,1
power measurement,voltage measurement,1
power measurement,cyber-tolerant control,1
power measurement,cyberattack,1
power measurement,data error,1
power measurement,frequency measurement,1
power measurement,observers,1
power measurement,power system,1
power measurement,power system cybersecurity,1
power measurement,power system dynamics,1
power measurement,power system stability,1
power measurement,wide-area measurement,1
smart device,smart grid,1
smart device,state estimation,1
smart device,unbalanced,1
smart device,voltage measurement,1
smart grid,state estimation,5
smart grid,unbalanced,1
smart grid,voltage measurement,2
smart grid,ac state estimation,1
smart grid,adversarial learning,1
smart grid,cyber security,12
smart grid,cybersecurity,18
smart grid,data driven,1
smart grid,energy theft,1
smart grid,anomaly detection,4
smart grid,complex event processing,1
smart grid,simple network management protocol,1
smart grid,blockchain,2
smart grid,communication network,1
smart grid,cyberattack,1
smart grid,distributed database,1
smart grid,distributed ledger,1
smart grid,resiliency,1
smart grid,smart contract,1
smart grid,artificial intelligence,3
smart grid,cyberphysical system,1
smart grid,deep learning,2
smart grid,ensemble learning,1
smart grid,representation learning,1
smart grid,cumulative sum algorithm,1
smart grid,data model,1
smart grid,dynamic linear regression model,1
smart grid,heuristic algorithm,1
smart grid,linear regression,1
smart grid,meter,1
smart grid,time varying system,1
smart grid,intrusion detection,3
smart grid,machine learning,2
smart grid,scada,1
smart grid,security information and event management,1
smart grid,eu,1
smart grid,gdpr,1
smart grid,smart city,1
smart grid,cloud computing,1
smart grid,communication,1
smart grid,cyber physical,1
smart grid,data processing,1
smart grid,encryption,1
smart grid,internet of energy,1
smart grid,goose protocol,1
smart grid,iec 61850,1
smart grid,publish subscribe communication,1
smart grid,substation protection,1
smart grid,incident management,1
smart grid,training,2
smart grid,vendor,1
smart grid,data privacy,1
smart grid,smart meter,3
smart grid,biological system modeling,1
smart grid,covariance matrix,1
smart grid,supervisory control protection,1
smart grid,voltage control,2
smart grid,network,1
smart grid,optical loss,1
smart grid,protocol,4
smart grid,quantum key distribution,1
smart grid,relay,1
smart grid,substation,3
smart grid,trusted node,1
smart grid,data integrity,1
smart grid,smart metre,1
smart grid,vulnerability,1
smart grid,bi level mixed integer linear programming,1
smart grid,stealthy false data injection,1
smart grid,clustering,1
smart grid,harmonic state space,1
smart grid,inverter,1
smart grid,microgrid,2
smart grid,photovoltaic farm,1
smart grid,physical detection,1
smart grid,power harmonic filter,1
smart grid,stability,1
smart grid,authentication,1
smart grid,security,2
smart grid,cyberphysical security,2
smart grid,phase lock value,1
smart grid,phasor measurement unit,2
smart grid,delphi,1
smart grid,system dynamics,1
smart grid,architecture,1
smart grid,controller,1
smart grid,renewable energy,1
smart grid,virtual power plant,1
smart grid,world market,1
smart grid,small signal stability,1
smart grid,wide area control,1
smart grid,anonymity,1
smart grid,forensic,1
smart grid,honeypot,1
smart grid,privacy,1
smart grid,autoencoder,1
smart grid,computer crime,2
smart grid,decision tree,1
smart grid,deep learn,1
smart grid,engine,1
smart grid,generative adversarial network,1
smart grid,machine learn,1
smart grid,modbus,1
smart grid,education,1
smart grid,generalized benders decomposition,1
smart grid,network resilience,1
smart grid,causative attack,1
smart grid,demand response,1
smart grid,load management,1
smart grid,mathematical model,1
smart grid,power grid,1
smart grid,shapley value,1
smart grid,training data,1
smart grid,curricula,1
smart grid,energy,1
smart grid,erasmus,1
smart grid,advanced metering infrastructure,1
smart grid,data compression,1
smart grid,meter data management,1
smart grid,generic object oriented station event goose,1
smart grid,iec standard,1
smart grid,ieee c 37,1
smart grid,integrity protection,1
smart grid,smart grid communication,1
smart grid,sv protocol,1
smart grid,foreign direct investment attack,1
smart grid,optimal power flow,1
smart grid,kalman filter,1
state estimation,unbalanced,1
state estimation,voltage measurement,3
state estimation,biological system modeling,1
state estimation,covariance matrix,1
state estimation,cybersecurity,2
state estimation,supervisory control protection,1
state estimation,voltage control,1
state estimation,bi level mixed integer linear programming,1
state estimation,cyber security,4
state estimation,stealthy false data injection,1
state estimation,cyberphysical security,1
state estimation,phase lock value,1
state estimation,phasor measurement unit,2
state estimation,computer security,1
state estimation,distributed database,1
state estimation,distributed optimization,1
state estimation,microgrid,1
state estimation,optimal power flow,1
state estimation,peer to peer computing,1
state estimation,reactive power,1
state estimation,resilience,1
state estimation,basic measurement set,1
state estimation,cyberattack,2
state estimation,index,1
state estimation,mathematical model,1
state estimation,meter,1
state estimation,power,1
state estimation,sparse attack vector,1
state estimation,video surveillance,1
state estimation,kalman filter,1
state estimation,battery,1
state estimation,battery charge,1
state estimation,current measurement,1
state estimation,cyber-physical,1
state estimation,estimation,1
state estimation,sequential false data injection attack,1
state estimation,smart distribution network,1
unbalanced,voltage measurement,1
voltage measurement,biological system modeling,1
voltage measurement,covariance matrix,1
voltage measurement,cybersecurity,1
voltage measurement,supervisory control protection,1
voltage measurement,voltage control,1
voltage measurement,battery,1
voltage measurement,battery charge,1
voltage measurement,current measurement,1
voltage measurement,cyber security,1
voltage measurement,cyber-physical,1
voltage measurement,cyberattack,1
voltage measurement,estimation,1
voltage measurement,phasor measurement unit,1
voltage measurement,sequential false data injection attack,1
voltage measurement,smart distribution network,1
anomaly detection,classification,1
anomaly detection,cyber attack,3
anomaly detection,cyber data analytics,1
anomaly detection,cybersecurity,19
anomaly detection,deep learning,10
anomaly detection,feature selection,1
anomaly detection,intelligent system,1
anomaly detection,machine learning,13
anomaly detection,security intelligence,1
anomaly detection,artificial intelligence,3
anomaly detection,autoencoder,5
anomaly detection,cyber security,15
anomaly detection,network intrusion detection,1
anomaly detection,resilience,1
anomaly detection,variational autoencoder,2
anomaly detection,complex event processing,1
anomaly detection,simple network management protocol,1
anomaly detection,critical infrastructure,3
anomaly detection,generative adversarial network,2
anomaly detection,medical cyberphysical system,1
anomaly detection,log,1
anomaly detection,application layer attack,1
anomaly detection,malicious traffic,1
anomaly detection,defense resource allocation,1
anomaly detection,distributed anomaly detection,1
anomaly detection,industrial cyber-physical system,1
anomaly detection,monitoring,1
anomaly detection,network traffic,1
anomaly detection,power system dynamics,1
anomaly detection,resource management,1
anomaly detection,scalability,1
anomaly detection,security,5
anomaly detection,telecommunication traffic,1
anomaly detection,change point detection,1
anomaly detection,random distortion testing,1
anomaly detection,time series,1
anomaly detection,critical information infrastructure,1
anomaly detection,industrial control,5
anomaly detection,computer networking,1
anomaly detection,resampling,1
anomaly detection,intrusion detection,7
anomaly detection,scada,1
anomaly detection,security information and event management,1
anomaly detection,apt,1
anomaly detection,cyber,1
anomaly detection,payload,1
anomaly detection,zero day,1
anomaly detection,bidirectional long short term memory,1
anomaly detection,canadian institute for cybersecurity,1
anomaly detection,communication network cybersecurity,1
anomaly detection,ddos attack detection,1
anomaly detection,distributed denial of service attack,1
anomaly detection,echo state network,1
anomaly detection,recurrent neural network training,1
anomaly detection,reservoir computing,1
anomaly detection,ripe,1
anomaly detection,route views data collection,1
anomaly detection,supervised machine learning,1
anomaly detection,cyber physical,2
anomaly detection,data envelopment,1
anomaly detection,smart city,1
anomaly detection,implicit authentication,1
anomaly detection,ddos,1
anomaly detection,dos,1
anomaly detection,physical security,1
anomaly detection,advanced persistent threat,1
anomaly detection,log embedding,1
anomaly detection,5g,1
anomaly detection,edge node,1
anomaly detection,long short term memory,1
anomaly detection,supervised learning,1
anomaly detection,distributed system,1
anomaly detection,hybrid environment,1
anomaly detection,safe home,1
anomaly detection,blockchain,1
anomaly detection,expert system,1
anomaly detection,industrial serial network,1
anomaly detection,profibus dp,1
anomaly detection,convolutional neural network,1
anomaly detection,drones,1
anomaly detection,feature extraction,1
anomaly detection,feature learning,1
anomaly detection,inertial measurement unit,1
anomaly detection,model training,1
anomaly detection,real time,1
anomaly detection,sensor data,1
anomaly detection,simulation,1
anomaly detection,unmanned aerial vehicle,1
anomaly detection,graph embedding,1
anomaly detection,big data,2
anomaly detection,cloud,1
anomaly detection,outlier,1
anomaly detection,data pattern,1
anomaly detection,fault detection,1
anomaly detection,graph,1
anomaly detection,sensor network,1
anomaly detection,topology,1
anomaly detection,ct scanner,1
anomaly detection,medical device,1
anomaly detection,medical imaging,1
anomaly detection,anonymity,1
anomaly detection,forensic,1
anomaly detection,honeypot,1
anomaly detection,privacy,1
anomaly detection,computer crime,2
anomaly detection,decision tree,1
anomaly detection,deep learn,1
anomaly detection,engine,1
anomaly detection,machine learn,1
anomaly detection,modbus,1
anomaly detection,protocol,1
anomaly detection,substation,1
anomaly detection,horse racing,1
anomaly detection,mobile sensors,1
anomaly detection,time series data,1
anomaly detection,transaction data,1
anomaly detection,botnet,1
anomaly detection,meta algorithm,1
anomaly detection,network,1
anomaly detection,supervised algorithm,1
anomaly detection,autonomous vehicle,1
anomaly detection,sensor attack,1
anomaly detection,data preprocessing,1
anomaly detection,cryptocurrency,1
anomaly detection,economics,1
anomaly detection,finance,1
anomaly detection,financial crime,1
anomaly detection,graph neural network,1
anomaly detection,hacking,1
anomaly detection,sim swap,1
anomaly detection,social engineering,1
anomaly detection,cognitive management,1
anomaly detection,fault management,1
anomaly detection,mobile network,1
anomaly detection,reinforcement learning,1
classification,cyber attack,1
classification,cyber data analytics,1
classification,cybersecurity,12
classification,deep learning,1
classification,feature selection,1
classification,intelligent system,1
classification,machine learning,8
classification,security intelligence,1
classification,convolutional,1
classification,cyber,2
classification,deep,1
classification,learning,2
classification,metric,1
classification,network,2
classification,phishing,1
classification,recurrent,1
classification,security,2
classification,triplet,1
classification,url,1
classification,cyber security,4
classification,nsl kdd,1
classification,python,1
classification,explainable artificial intelligence,1
classification,intrusion detection,1
classification,awareness,1
classification,capability,1
classification,enterprise,1
classification,improvement,1
classification,medium,1
classification,micro,1
classification,small,1
classification,identification,1
classification,internet,1
classification,machine,1
classification,traffic,2
classification,bert language model,1
classification,computer supported collaborative learning,1
classification,early vulnerability detection,1
classification,tweet,1
classification,privacy,1
classification,safety,1
classification,validation,1
classification,verification,1
classification,clustering,1
classification,engineering,1
classification,malware,2
classification,reverse,1
classification,brain computer interface,1
classification,electroencephalography,1
classification,hacking,1
classification,behaviour profiling,1
classification,connected car,1
classification,driver identification,1
classification,global positioning,1
classification,incident response,1
classification,random forest,1
classification,entropy,2
classification,insider,1
classification,threat,1
classification,vikor,1
classification,character recognition,1
classification,computer vision,1
classification,generative model,1
classification,image recognition,1
classification,malware recognition,1
classification,neural network,1
classification,support vector machine,1
classification,training,2
classification,category,1
classification,incident,1
classification,joint,1
classification,notification,1
classification,warning,1
classification,crowdsourcing,1
classification,cyber threat intelligence,1
classification,online social network,1
classification,open source intelligence,1
classification,twitter,1
classification,feature recognition,1
classification,information geometry,1
classification,retrieval,1
classification,attack,1
classification,autoencoder,1
classification,bayesian,1
classification,health,2
classification,industrial informatics,1
classification,postquantum cryptography,1
classification,privacy preserving algorithm,1
classification,secure internet of thing,1
classification,secure matrix operation,1
classification,bioinformatics,1
classification,data privacy,1
classification,distributed environment,1
classification,homomorphic encryption,1
classification,information security,1
classification,secure building block,1
cyber attack,cyber data analytics,2
cyber attack,cybersecurity,5
cyber attack,deep learning,1
cyber attack,feature selection,1
cyber attack,intelligent system,1
cyber attack,machine learning,3
cyber attack,security intelligence,2
cyber attack,cyber precaution,1
cyber attack,cyber security,8
cyber attack,data mining,1
cyber attack,modeling,1
cyber attack,critical infrastructure,1
cyber attack,operational technology,1
cyber attack,blue team,1
cyber attack,capture flag,1
cyber attack,cloud computing,1
cyber attack,cyber range,1
cyber attack,cyber security training,1
cyber attack,kypo project,1
cyber attack,network virtualization,1
cyber attack,openstack,1
cyber attack,red team,1
cyber attack,active power resource,1
cyber attack,attack severity,1
cyber attack,closed loop operation,1
cyber attack,control signal,1
cyber attack,cybersecurity vulnerability,1
cyber attack,data integrity attack,1
cyber attack,energy management,1
cyber attack,impact,1
cyber attack,kundur four machine two area,1
cyber attack,local flexible ac transmission,1
cyber attack,optimal management,1
cyber attack,power,1
cyber attack,reactive power resource,1
cyber attack,sensitive bus voltage,1
cyber attack,signal altering attack,1
cyber attack,transient voltage stability,1
cyber attack,voltage profile index,1
cyber attack,voltage security,1
cyber attack,wide area communication,1
cyber attack,wide area control application,1
cyber attack,wide area voltage control,1
cyber attack,bidirectional long short term memory,1
cyber attack,canadian institute for cybersecurity,1
cyber attack,communication network cybersecurity,1
cyber attack,ddos attack detection,1
cyber attack,distributed denial of service attack,1
cyber attack,echo state network,1
cyber attack,intrusion detection,5
cyber attack,recurrent neural network training,1
cyber attack,reservoir computing,1
cyber attack,ripe,1
cyber attack,route views data collection,1
cyber attack,supervised machine learning,1
cyber attack,identity theft,1
cyber attack,sensitive environment,1
cyber attack,cyber competency,1
cyber attack,cyber resilience,2
cyber attack,cyber response,1
cyber attack,cyber threat awareness,1
cyber attack,cybersecurity analytics,1
cyber attack,smart city,1
cyber attack,user acceptance,1
cyber attack,abnormal behavior,1
cyber attack,cyber threat,1
cyber attack,feature extraction,1
cyber attack,social media,1
cyber attack,alert correlation,1
cyber attack,cyber physical,1
cyber attack,cybersecurity related incident,1
cyber attack,major event,1
cyber attack,past incident,1
cyber attack,process industry,1
cyber attack,security vulnerability assessment,1
cyber attack,seveso site,1
cyber attack,convolutional neural network,1
cyber attack,hybrid,1
